sistema,evento_id,motivo_rechazo,detalle,usuario_llave_origen,estacion_id,fecha_original,registro_crudo,archivo_origen,ingerido_en
CDC,10857,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 04:33:00,"{""secuencia"":10857,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-16 04:33:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 6"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10874,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 21:36:00,"{""secuencia"":10874,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-16 21:36:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10888,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 16:12:00,"{""secuencia"":10888,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-16 16:12:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 18"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10899,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 17:08:00,"{""secuencia"":10899,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-16 17:08:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 17"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10901,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 02:38:00,"{""secuencia"":10901,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-16 02:38:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10910,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 08:35:00,"{""secuencia"":10910,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-16 08:35:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Mixco"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10916,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 02:06:00,"{""secuencia"":10916,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-16 02:06:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 7"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10954,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 06:10:00,"{""secuencia"":10954,""operacion"":""DELETE"",""ts_operacion"":""2026-06-16 06:10:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10955,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 07:29:00,"{""secuencia"":10955,""operacion"":""DELETE"",""ts_operacion"":""2026-06-16 07:29:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,1096,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-02 11:04:00,"{""secuencia"":1096,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-02 11:04:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,10960,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 09:44:00,"{""secuencia"":10960,""operacion"":""DELETE"",""ts_operacion"":""2026-06-16 09:44:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,1098,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-02 17:19:00,"{""secuencia"":1098,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-02 17:19:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 17"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11001,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 13:43:00,"{""secuencia"":11001,""operacion"":""DELETE"",""ts_operacion"":""2026-06-16 13:43:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11011,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 11:44:00,"{""secuencia"":11011,""operacion"":""DELETE"",""ts_operacion"":""2026-06-16 11:44:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11025,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 03:58:00,"{""secuencia"":11025,""operacion"":""DELETE"",""ts_operacion"":""2026-06-16 03:58:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11028,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-16 06:50:00,"{""secuencia"":11028,""operacion"":""DELETE"",""ts_operacion"":""2026-06-16 06:50:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11044,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 02:15:00,"{""secuencia"":11044,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 02:15:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 10"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11050,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 01:28:00,"{""secuencia"":11050,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 01:28:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 9"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11073,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 12:43:00,"{""secuencia"":11073,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 12:43:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 9"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11103,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 15:04:00,"{""secuencia"":11103,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 15:04:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11114,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 14:11:00,"{""secuencia"":11114,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 14:11:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11134,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 12:19:00,"{""secuencia"":11134,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 12:19:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 4"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11142,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 05:50:00,"{""secuencia"":11142,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 05:50:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11155,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 12:39:00,"{""secuencia"":11155,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 12:39:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Mixco"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11172,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 18:29:00,"{""secuencia"":11172,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 18:29:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11173,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 19:04:00,"{""secuencia"":11173,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 19:04:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 1"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11182,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 01:11:00,"{""secuencia"":11182,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 01:11:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 11"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11204,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 20:43:00,"{""secuencia"":11204,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 20:43:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11205,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 05:54:00,"{""secuencia"":11205,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 05:54:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 1"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11229,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 07:54:00,"{""secuencia"":11229,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 07:54:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 1"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,1126,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-02 22:12:00,"{""secuencia"":1126,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-02 22:12:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 1"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11273,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 18:54:00,"{""secuencia"":11273,""operacion"":""INSERT"",""ts_operacion"":""2026-06-17 18:54:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Villa Nueva"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11288,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 00:23:00,"{""secuencia"":11288,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 00:23:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 10"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11304,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 15:22:00,"{""secuencia"":11304,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 15:22:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 12"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11327,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 00:35:00,"{""secuencia"":11327,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 00:35:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 7"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11358,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 08:07:00,"{""secuencia"":11358,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 08:07:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 10"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11360,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 15:15:00,"{""secuencia"":11360,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 15:15:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Santa Catarina Pinula"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11390,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 12:53:00,"{""secuencia"":11390,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 12:53:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11395,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 10:35:00,"{""secuencia"":11395,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 10:35:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Villa Nueva"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11399,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 10:30:00,"{""secuencia"":11399,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 10:30:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""San Miguel Petapa"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11404,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 13:29:00,"{""secuencia"":11404,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 13:29:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 1"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11427,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 11:37:00,"{""secuencia"":11427,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 11:37:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Santa Catarina Pinula"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11457,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 06:45:00,"{""secuencia"":11457,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 06:45:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Villa Nueva"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11485,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 09:41:00,"{""secuencia"":11485,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 09:41:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 9"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11501,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 17:14:00,"{""secuencia"":11501,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 17:14:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11504,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 09:09:00,"{""secuencia"":11504,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 09:09:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Mixco"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11507,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 07:24:00,"{""secuencia"":11507,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 07:24:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Santa Catarina Pinula"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11522,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 07:27:00,"{""secuencia"":11522,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 07:27:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 13"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11523,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 00:02:00,"{""secuencia"":11523,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 00:02:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""San Miguel Petapa"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11528,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 07:31:00,"{""secuencia"":11528,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 07:31:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 4"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11534,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 03:04:00,"{""secuencia"":11534,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 03:04:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""general"",""zona_residencia_origen"":""Zona 12"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11538,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 00:04:00,"{""secuencia"":11538,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 00:04:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""San Miguel Petapa"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11539,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 12:36:00,"{""secuencia"":11539,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 12:36:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 10"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11562,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 12:01:00,"{""secuencia"":11562,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 12:01:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Zona 8"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11569,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 12:25:00,"{""secuencia"":11569,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 12:25:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""trabajador"",""zona_residencia_origen"":""Zona 18"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11575,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 21:17:00,"{""secuencia"":11575,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-17 21:17:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""estudiante"",""zona_residencia_origen"":""Zona 12"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,1163,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-02 18:10:00,"{""secuencia"":1163,""operacion"":""UPDATE"",""ts_operacion"":""2026-06-02 18:10:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":""adulto_mayor"",""zona_residencia_origen"":""Mixco"",""estado"":""ACTIVA""}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
CDC,11665,CDC_SIN_TARJETA,La operación no trae una tarjeta identificable (SIN-TARJETA),SIN-TARJETA,,2026-06-17 11:19:00,"{""secuencia"":11665,""operacion"":""DELETE"",""ts_operacion"":""2026-06-17 11:19:00"",""tarjeta"":""SIN-TARJETA"",""perfil"":null,""zona_residencia_origen"":null,""estado"":null}",cdc_padron_usuarios.csv,2026-09-23 20:31:32.851946
